generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
5810000,Procryptocerus_scabriusculus,Pheidole_bilimeki,51.3155,0.2454,-0.012567,0.0344719,0
5810000,Poecilomyrma_myrmecodiae,Stegomyrmex_manni,42.5252,0.119699,-0.0173618,0.000883308,0
5820000,Yavnella_argamani,Martialis_heureka,0,0.0545881,0.000875038,5.5775e-05,0
5820000,Yavnella_argamani,Anomalomyrma_boltoni,29.3631,0.201444,-0.0134309,0.119413,0
5820000,Martialis_heureka,NA,51.7925,0.0268795,-0.00209224,0.00885577,0
5820000,Apomyrma_stygia,NA,111.162,0.0435707,0.0153984,0.330788,0
5820000,Leptogenys_diminuta,Leptogenys_attenuata,110.175,0.230177,-0.00070578,0.000364698,0
5820000,Hagensia_havilandi,NA,134.58,0.0212612,0.00148668,0.0247238,0
5820000,Anochetus_grandidieri,Odontomachus_rixosus,98.9269,0.185738,-0.000252078,0.0374384,0
5820000,Aenictus_aratus,Cheliomyrmex_andicola,66.1393,0.225437,0.00711753,0.171787,0
5820000,Aptinoma_mangabe,Technomyrmex_albipes,74.7704,0.108037,0.00946097,0.0739069,0
5820000,Iridomyrmex_pallidus,Iridomyrmex_sanguineus,98.6599,0.180919,0.0111767,0.0124327,0
5820000,Myrmecia_gulosa,Myrmecia_urens,101.669,0.507972,-0.000718041,0.349116,0
5820000,Tetraponera_pilosa,Myrcidris_epicharis,80.405,0.31079,0.00634769,0.272429,0
5820000,Lasius_lasioides,Lasius_cinereus,117.666,0.497693,0.00616382,0.178791,0
5820000,Nylanderia_vaga,Nylanderia_parvula,93.7951,0.337825,0.00149636,0.245749,0
5820000,Formica_neogagates,Formica_moki,115.504,0.397892,0.0115402,0.176711,0
5820000,Polyrhachis_equina,Camponotus_setosus,78.2109,0.380562,0.00217813,0.310125,0
5820000,Myrmica_rubra,Myrmica_punctiventris,115.916,0.271161,0.00532186,0.0153388,0
5820000,Pogonomyrmex_pronotalis,Pogonomyrmex_magnacanthus,113.726,0.248236,-0.0100731,0.0396998,0
5820000,Aphaenogaster_senilis,Messor_capitatus,99.863,0.453284,-0.00791899,0.273843,0
5820000,Temnothorax_rugatulus,Temnothorax_recedens,103.587,0.49639,-0.00377754,0.296238,0
5820000,Tetramorium_caldarium,Tetramorium_simillimum,99.8195,0.195606,0.0147058,0.0737492,0
5820000,Camponotus_setosus,NA,131.429,0.0602596,0.00308667,0.0832778,0
5820000,Cardiocondyla_obscurior,Cardiocondyla_paradoxa,81.7735,0.418221,0.00514822,0.444791,0
5820000,Crematogaster_paradoxa,Crematogaster_rothneyi,72.5249,0.174824,0.0058441,0.051364,0
5820000,Stegomyrmex_manni,NA,126.655,0.141315,-0.0116264,0.477525,0
5820000,Dolopomyrmex_pilatus,NA,87.5297,0.0404709,-0.00572508,0.03562,0
5820000,Solenopsis_fugax,Solenopsis_molesta,94.9721,0.154873,-0.00343261,0.0317729,0
5820000,Monomorium_termitobium,Monomorium_exiguum,106.508,0.27569,-0.013868,0.0415715,0
5820000,Daceton_armigerum,NA,95.8821,0.00805522,0.0135161,0.00890671,0
5820000,Cyphomyrmex_cornutus,Mycetophylax_morschi,80.9744,0.144218,0.00182935,0.00173493,0
5820000,Strumigenys_gundlachi,Strumigenys_maxillaris,75.6042,0.122243,0.00885396,0.0285937,0
5820000,Procryptocerus_scabriusculus,Pheidole_bilimeki,51.093,0.264517,-0.0141662,0.0436714,0
5830000,Yavnella_argamani,Martialis_heureka,0,0.0333349,0.0125362,0.00135515,0
5830000,Martialis_heureka,NA,101.677,0.0322682,-0.00289656,0.163245,0
5830000,Discothyrea_testacea,NA,101.518,0.176205,-0.0103904,0.0493124,0
5830000,Leptogenys_diminuta,Leptogenys_attenuata,111.193,0.22794,-0.00561883,0.00123287,0
5830000,Anochetus_grandidieri,Odontomachus_rixosus,103.15,0.178627,0.000765684,0.013847,0
5830000,Aenictus_aratus,Aenictus_laeviceps,113.135,0.442833,-0.0117341,0.1108,0
5830000,Dorylus_laevigatus,Dorylus_orientalis,118.894,0.299912,0.00378818,0.140789,0
5830000,Labidus_coecus,Neivamyrmex_pilosus,106.922,0.271056,0.00456171,0.161306,0
5830000,Nylanderia_vaga,Nylanderia_parvula,90.3785,0.215547,0.0130309,0.175412,0
5830000,Aptinoma_mangabe,Tapinoma_subtile,79.693,0.269992,0.000521217,0.199013,0
5830000,Nothomyrmecia_macrops,NA,130.235,0.034058,0.00927562,0.324231,0
5830000,Myrmecia_gulosa,Myrmecia_urens,106.937,0.231747,0.00397066,0.000753145,0
5830000,Tetraponera_pilosa,Myrcidris_epicharis,80.8688,0.474169,0.00540488,0.494661,0
5830000,Lasius_lasioides,Lasius_cinereus,111.102,0.460391,-0.00141544,0.391503,0
5830000,Cataglyphis_aenescens,NA,122.064,0.300811,-0.00317611,0.0714666,0
5830000,Polyrhachis_equina,Camponotus_setosus,83.6666,0.177105,0.00667267,0.0563356,0
5830000,Myrmica_schencki,NA,130.125,0.0298503,0.0180928,0.0064284,0
5830000,Formica_neogagates,Formica_moki,116.745,0.538171,-0.00219215,0.24017,0
5830000,Typhlomyrmex_rogenhoferi,Rhytidoponera_chalybaea,64.4947,0.125574,-0.00391825,0.0344902,0
5830000,Myrmica_rubra,Myrmica_punctiventris,113.799,0.227783,0.00846148,0.0200789,0
5830000,Pogonomyrmex_pronotalis,Pogonomyrmex_magnacanthus,111.248,0.244196,0.00662872,0.0541784,0
5830000,Aphaenogaster_senilis,Messor_capitatus,97.0037,0.373407,0.00873886,0.338707,0
5830000,Temnothorax_rugatulus,Temnothorax_recedens,101.007,0.169681,-0.000562841,0.0482114,0
5830000,Tetramorium_caldarium,Tetramorium_simillimum,92.1564,0.624169,-0.00920779,0.363854,0
5830000,Cardiocondyla_obscurior,NA,128.724,0.211473,-0.00644463,0.225248,0
5830000,Cardiocondyla_obscurior,Cardiocondyla_paradoxa,96.1216,0.499147,0.00227024,0.46064,0
5830000,Poecilomyrma_myrmecodiae,NA,61.4004,0.097882,-0.00539274,0.0153983,0
5830000,Ochetomyrmex_neopolitus,NA,136.566,0.178058,-0.00474324,0.228535,0
5830000,Crematogaster_paradoxa,Crematogaster_rothneyi,82.4334,0.261837,0.00934757,0.193054,0
5830000,Monomorium_rubriceps,Monomorium_smithii,93.0757,0.408133,-0.00382353,0.353587,0
5830000,Solenopsis_fugax,Solenopsis_molesta,93.7905,0.411552,0.00874173,0.404218,0
5830000,Monomorium_termitobium,Monomorium_exiguum,105.358,0.118176,0.010473,0.0307676,0
5830000,Trachymyrmex_jamaicensis,NA,127.705,0.0585282,-0.000132328,0.0014003,0
5830000,Cyphomyrmex_cornutus,Mycetophylax_morschi,89.6907,0.161832,-9.51277e-05,0.0276419,0
5830000,Strumigenys_gundlachi,Strumigenys_maxillaris,82.8548,0.286562,-0.00912272,0.119613,0
5830000,Procryptocerus_scabriusculus,Pheidole_bilimeki,51.5608,0.163048,-0.00998734,0.00595478,0
5830000,Poecilomyrma_myrmecodiae,Stegomyrmex_manni,42.1414,0.124474,-0.0191495,0.0126441,0
5840000,Yavnella_argamani,Martialis_heureka,0,0.18192,-0.00618377,0.120307,0
5840000,Leptogenys_diminuta,Leptogenys_attenuata,112.066,0.255737,0.00525685,0.0449698,0
5840000,Anochetus_grandidieri,Odontomachus_rixosus,106.856,0.348206,0.00667636,0.245247,0
5840000,Cerapachys_jacobsoni,Aenictus_aratus,63.7248,0.115032,0.0132379,0.0494984,0
5840000,Myrmecia_gulosa,Myrmecia_urens,93.2103,0.257003,-0.00188657,0.12235,0
5840000,Tetraponera_pilosa,Myrcidris_epicharis,78.0288,0.465292,0.00512107,0.484922,0
5840000,Lasius_latipes,Lasius_claviger,113.064,0.133668,0.00125929,0.049408,0
5840000,Lasius_lasioides,Lasius_cinereus,120.015,0.264033,0.011157,0.0562643,0
5840000,Nylanderia_vaga,Nylanderia_bourbonica,118.608,0.311424,0.00234714,0.0718898,0
5840000,Formica_lasioides,Formica_candida,121.359,0.4274,0.00021202,0.134749,0
5840000,Polyrhachis_equina,Camponotus_setosus,83.7332,0.175129,0.00738062,0.0877024,0
5840000,Myrmica_schoedli,Myrmica_luteola,101.992,0.234855,0.00740277,0.0791617,0
5840000,Pogonomyrmex_pronotalis,Pogonomyrmex_magnacanthus,110.022,0.242385,0.00200026,0.0109197,0
5840000,Temnothorax_rugatulus,Temnothorax_recedens,110.673,0.276698,-0.00170225,0.0171903,0
5840000,Solenopsis_fugax,Solenopsis_molesta,97.365,0.3251,-0.0183781,0.0784006,0
5840000,Aphaenogaster_senilis,Messor_capitatus,97.3397,0.179639,0.00509452,0.0680963,0
5840000,Formicoxenus_diversipilosus,Formicoxenus_provancheri,127.12,0.365505,0.0133213,0.205004,0
5840000,Tetramorium_caldarium,Tetramorium_simillimum,99.0812,0.247682,0.000163877,0.071525,0
5840000,Cardiocondyla_obscurior,Cardiocondyla_paradoxa,107.095,0.296307,0.00811113,0.184302,0
5840000,Crematogaster_paradoxa,Crematogaster_rothneyi,72.3749,0.19881,0.00663095,0.152387,0
5840000,Monomorium_rubriceps,Monomorium_smithii,86.6459,0.097179,0.0212453,0.0298883,0
5840000,Monomorium_termitobium,Monomorium_exiguum,104.921,0.407034,-0.0146689,0.177602,0
5840000,Cyphomyrmex_cornutus,Mycetophylax_morschi,84.1644,0.161676,0.00703148,0.090078,0
5840000,Strumigenys_gundlachi,Strumigenys_maxillaris,93.4458,0.161825,0.00307386,0.04825,0
5840000,Procryptocerus_scabriusculus,Pheidole_bilimeki,49.8846,0.113881,-0.00527142,0.00642457,0
5840000,Poecilomyrma_myrmecodiae,Stegomyrmex_manni,41.4944,0.109876,-0.0212214,6.03568e-05,0
5840000,Proceratium_stictum,Leptanilloides_nomada,9.55561,0.0425747,0.00542245,0.00355919,0
5850000,Yavnella_argamani,Martialis_heureka,0,0.0356531,0.00828573,0.00168646,0
5850000,Martialis_heureka,NA,93.912,0.00430121,0.0115508,0.0736551,0
5850000,Leptogenys_diminuta,Leptogenys_attenuata,105.927,0.244843,0.00904402,0.000570736,0
5850000,Anochetus_grandidieri,Odontomachus_rixosus,94.7352,0.207536,0.00754948,0.0960002,0
5850000,Cerapachys_jacobsoni,Aenictus_aratus,63.3826,0.139963,0.009631,0.0433175,0
5850000,Aneuretus_simoni,NA,103.092,0.0884296,0.00245292,0.0693367,0
5850000,Linepithema_piliferum,NA,131.28,0.122644,-0.0113522,0.114206,0
5850000,Azteca_beltii,Azteca_instabilis,104.187,0.212005,-0.0108781,0.0494639,0
5850000,Myrmecia_gulosa,Myrmecia_urens,92.1346,0.304113,0.00320401,0.209674,0
5850000,Tetraponera_pilosa,Myrcidris_epicharis,75.6302,0.420671,0.00767407,0.441011,0
5850000,Lasius_lasioides,Lasius_cinereus,120.178,0.344415,0.0046463,0.0934494,0
5850000,Nylanderia_vaga,Nylanderia_parvula,99.9589,0.364857,0.00761522,0.261916,0
5850000,Proformica_mongolica,Cataglyphis_aenescens,109.235,0.223361,0.0105448,0.161568,0
5850000,Formica_neogagates,Formica_moki,118.555,0.361588,0.00392229,0.0426448,0
5850000,Polyrhachis_equina,Camponotus_setosus,83.0652,0.270466,-0.00306997,0.122185,0
5850000,Myrmica_schoedli,Myrmica_luteola,110.567,0.341206,0.00849845,0.121054,0
5850000,Pogonomyrmex_pronotalis,Pogonomyrmex_magnacanthus,110.946,0.216456,1.87093e-05,0.0896213,0
5850000,Messor_capitatus,Aphaenogaster_occidentalis,101.243,0.228964,0.00188227,0.0869013,0
5850000,Temnothorax_rugatulus,Temnothorax_recedens,95.424,0.207278,0.00332081,0.0970901,0
5850000,Tetramorium_caldarium,Tetramorium_simillimum,104.595,0.326365,0.0156818,0.261622,0
5850000,Cardiocondyla_obscurior,Cardiocondyla_paradoxa,101.314,0.709572,0.00185453,0.672844,0
5850000,Crematogaster_paradoxa,Crematogaster_rothneyi,87.0838,0.138193,0.00887159,0.0181003,0
5850000,Solenopsis_fugax,Solenopsis_molesta,92.9487,0.425943,-0.00861129,0.235376,0
5850000,Monomorium_termitobium,Monomorium_exiguum,104.06,0.140515,0.00621934,0.000978545,0
5850000,Cryptopone_gilva,Cryptopone_sauteri,115.441,0.223699,-0.0106302,0.131331,0
5850000,Cyphomyrmex_cornutus,Mycetophylax_morschi,87.8203,0.20892,0.00202598,0.126455,0
5850000,Strumigenys_gundlachi,Strumigenys_maxillaris,76.4896,0.224677,-9.92575e-05,0.0786449,0
5850000,Procryptocerus_scabriusculus,Pheidole_bilimeki,50.6553,0.234348,-0.0156383,0.0111333,0
5850000,Poecilomyrma_myrmecodiae,Stegomyrmex_manni,41.6417,0.108406,-0.016594,0.000643879,0
5860000,Yavnella_argamani,Martialis_heureka,0,0.0517243,0.00080907,0.00133097,0
5860000,Yavnella_argamani,Anomalomyrma_boltoni,1.6281,0.0722218,-0.00810179,0.0280926,0
5860000,Martialis_heureka,NA,58.9417,0.0751973,0.00500918,0.0951586,0
5860000,Leptogenys_diminuta,Leptogenys_attenuata,112.316,0.369467,0.00128889,0.196627,0
5860000,Anochetus_grandidieri,Odontomachus_rixosus,98.1999,0.259734,-0.00313544,0.100115,0
5860000,Cheliomyrmex_andicola,NA,125.425,0.00967679,-0.00331408,0.244081,0
5860000,Cerapachys_jacobsoni,Aenictus_aratus,63.2084,0.382002,0.00589189,0.415692,0
5860000,Aneuretus_simoni,NA,119.19,0.108322,0.0174507,0.17038,0
5860000,Myrmecia_gulosa,Myrmecia_urens,92.3875,0.155555,0.00328958,0.0598106,0
5860000,Tetraponera_pilosa,Myrcidris_epicharis,69.4262,0.26156,0.0190013,0.327565,0
5860000,Lasius_latipes,Myrmecocystus_mexicanus,63.9125,0.360352,0.000372214,0.328856,0
5860000,Nylanderia_vaga,Nylanderia_parvula,98.1312,0.384928,0.00184524,0.352446,0
5860000,Formica_neogagates,Formica_moki,116.061,0.48451,0.00616869,0.190554,0
5860000,Polyrhachis_equina,Camponotus_setosus,83.6438,0.387195,0.00186784,0.295299,0
5860000,Myrmica_schoedli,Myrmica_luteola,108.197,0.43189,-0.00369581,0.235145,0
5860000,Pogonomyrmex_magnacanthus,Pogonomyrmex_snellingi,124.654,0.208585,-0.0035165,0.0918272,0
5860000,Aphaenogaster_senilis,Messor_capitatus,99.9213,0.113998,0.0242057,0.0294527,0
5860000,Tetramorium_caldarium,Tetramorium_simillimum,98.6494,0.378643,0.00518372,0.250132,0
5860000,Dacatria_templaris,NA,127.943,0.00337727,0.0159544,0.268899,0
5860000,Cardiocondyla_obscurior,Cardiocondyla_paradoxa,77.9825,0.244102,0.00874517,0.20618,0
5860000,Crematogaster_paradoxa,Crematogaster_rothneyi,78.1515,0.126253,0.0195716,0.0512683,0
5860000,Solenopsis_molesta,Solenopsis_saudiensis,101.856,0.289194,-0.0159251,0.0662662,0
5860000,Monomorium_termitobium,Monomorium_exiguum,107.245,0.308041,-0.00908378,0.0996285,0
5860000,Atta_colombica,NA,136.647,0.237279,-0.0051386,1.30492,0
5860000,Acromyrmex_striatus,Trachymyrmex_cornetzi,109.818,0.198831,0.00435918,0.0369909,0
5860000,Strumigenys_gundlachi,Strumigenys_maxillaris,88.252,0.12158,0.0124501,0.0140266,0
5860000,Procryptocerus_scabriusculus,Pheidole_bilimeki,49.8941,0.190033,-0.0111714,0.0150911,0
5870000,Yavnella_argamani,Martialis_heureka,0,0.0383583,0.00828573,0.00111479,0
5870000,Martialis_heureka,NA,97.0919,0.0609183,0.00449466,0.19726,0
5870000,Leptogenys_diminuta,Leptogenys_attenuata,106.881,0.453385,0.00781404,0.342415,0
5870000,Anochetus_grandidieri,Odontomachus_rixosus,98.1873,0.336117,0.00281363,0.164729,0
5870000,Cerapachys_jacobsoni,Aenictus_aratus,64.1017,0.1603,0.0175205,0.154674,0
5870000,Azteca_beltii,Azteca_instabilis,104.978,0.157641,0.0103752,0.0245521,0
5870000,Myrmecia_gulosa,Myrmecia_urens,90.5217,0.119086,0.0190165,0.0281019,0
5870000,Tetraponera_pilosa,Myrcidris_epicharis,76.9209,0.452494,0.00767407,0.507453,0
5870000,Lasius_lasioides,Lasius_cinereus,113.972,0.400704,0.0103525,0.260638,0
5870000,Pogonomyrmex_snellingi,NA,136.639,0.207221,-0.00481653,0.0173368,0
5870000,Nylanderia_vaga,Nylanderia_parvula,92.7063,0.132078,0.00288358,0.0655509,0
5870000,Proformica_mongolica,Cataglyphis_aenescens,103.199,0.257692,0.00189507,0.0207113,0
5870000,Formica_neogagates,Formica_moki,117.661,0.320109,0.00483729,0.0769002,0
5870000,Polyrhachis_equina,Camponotus_setosus,79.8334,0.254127,-0.00229715,0.104644,0
5870000,Myrmica_rubra,Myrmica_punctiventris,115.459,0.285611,-0.00243116,0.0423932,0
5870000,Pogonomyrmex_pronotalis,Pogonomyrmex_magnacanthus,112.093,0.227641,0.00643525,0.0144161,0
5870000,Mystrium_camillae,Mystrium_mysticum,99.3688,0.242521,0.00250673,0.111881,0
5870000,Aphaenogaster_senilis,Messor_capitatus,96.7472,0.195837,-0.00419208,0.0393954,0
5870000,Tetramorium_caldarium,Tetramorium_simillimum,100.238,0.341194,0.000747223,0.206278,0
5870000,Cardiocondyla_obscurior,Cardiocondyla_paradoxa,102.871,0.655616,0.0067961,0.682515,0
5870000,Crematogaster_paradoxa,Crematogaster_rothneyi,90.7847,0.119856,0.0131811,0.0175704,0
5870000,Monomorium_rubriceps,Monomorium_smithii,84.5993,0.187639,-0.0165026,0.0282071,0
5870000,Solenopsis_fugax,NA,136.446,0.320098,0.00147547,0.233582,0
5870000,Tropidomyrmex_elianae,NA,134.519,0.0907609,0.000229909,0.188512,0
5870000,Solenopsis_molesta,Solenopsis_saudiensis,101.446,0.611275,-0.0108574,0.362762,0
5870000,Monomorium_termitobium,Monomorium_exiguum,104.076,0.237482,-0.0191231,0.0304736,0
5870000,Trachymyrmex_zeteki,Trachymyrmex_jamaicensis,106.836,0.179646,-0.0156418,0.00244736,0
5870000,Cyphomyrmex_cornutus,Mycetophylax_morschi,87.3868,0.209826,0.00458688,0.103496,0
5870000,Strumigenys_gundlachi,Strumigenys_maxillaris,73.3447,0.121043,0.0070586,0.0165246,0
5870000,Procryptocerus_scabriusculus,Pheidole_bilimeki,50.1502,0.215648,-0.015522,0.00487034,0
5870000,Poecilomyrma_myrmecodiae,Stegomyrmex_manni,42.31,0.118498,-0.0101039,0.0284625,0
5880000,Yavnella_argamani,Martialis_heureka,0,0.0521545,0.00111669,0.000851926,0
5880000,Yavnella_argamani,Anomalomyrma_boltoni,12.6665,0.136993,-0.00919647,0.0752587,0
5880000,Leptogenys_diminuta,Leptogenys_attenuata,93.7191,0.272412,0.00832225,0.185393,0
5880000,Anochetus_grandidieri,Odontomachus_rixosus,102.507,0.219335,-0.000698096,0.0353881,0
5880000,Aenictus_aratus,Cheliomyrmex_andicola,67.0715,0.34489,0.00417853,0.311409,0
5880000,Aneuretus_simoni,NA,110.996,0.0376608,0.00389967,0.093276,0
5880000,Bothriomyrmex_paradoxus,Bothriomyrmex_meridionalis,121.105,0.224859,0.00868116,0.166356,0
5880000,Myrmecia_gulosa,Myrmecia_urens,93.0188,0.347452,0.00825826,0.284899,0
5880000,Tetraponera_pilosa,Myrcidris_epicharis,58.8175,0.27496,0.0121159,0.335584,0
5880000,Lasius_lasioides,Lasius_cinereus,111.029,0.487018,-6.16833e-05,0.127208,0
5880000,Nylanderia_vaga,Nylanderia_parvula,92.1724,0.151679,0.00390529,0.0202334,0
5880000,Formica_neogagates,Formica_moki,117.215,0.419284,-0.0103288,0.0980116,0
5880000,Polyrhachis_equina,Camponotus_setosus,80.0062,0.399802,0.000116749,0.290155,0
5880000,Pogonomyrmex_pronotalis,Pogonomyrmex_magnacanthus,110.358,0.229914,-0.00495043,0.0317917,0
5880000,Aphaenogaster_picea,Aphaenogaster_treatae,123.119,0.335727,0.000581814,0.0360871,0
5880000,Tetramorium_caldarium,Tetramorium_simillimum,97.1197,0.403288,0.0113579,0.312253,0
5880000,Cardiocondyla_obscurior,Cardiocondyla_paradoxa,97.1072,0.229904,0.00510744,0.186393,0
5880000,Strumigenys_maxillaris,NA,109.861,0.140203,0.0105996,0.0341788,0
5880000,Myrmica_schoedli,Myrmica_luteola,94.2505,0.273772,0.00559668,0.134338,0
5880000,Messor_capitatus,Aphaenogaster_occidentalis,100.139,0.311101,-0.0205193,0.0429837,0
5880000,Crematogaster_paradoxa,Crematogaster_rothneyi,90.4148,0.192636,0.00947304,0.0803584,0
5880000,Solenopsis_molesta,Solenopsis_saudiensis,102.841,0.216723,-0.00814653,0.0444052,0
5880000,Monomorium_termitobium,Monomorium_exiguum,106.905,0.31713,-0.0146402,0.123356,0
5880000,Trachymyrmex_cornetzi,Mycetagroicus_triangularis,112.091,0.456928,-0.0039906,0.221933,0
5880000,Strumigenys_gundlachi,Strumigenys_maxillaris,86.5502,0.180937,0.000534103,0.0503033,0
5880000,Procryptocerus_scabriusculus,Pheidole_bilimeki,50.0865,0.152518,-0.00813493,0.00663387,0
5890000,Yavnella_argamani,Martialis_heureka,0,0.0348626,0.0152147,0.0010216,0
5890000,Yavnella_argamani,Anomalomyrma_boltoni,8.4816,0.056199,-0.0147298,0.041538,0
5890000,Martialis_heureka,NA,99.2585,0.241702,0.00438779,0.375169,0
5890000,Leptogenys_diminuta,Leptogenys_attenuata,105.793,0.262594,-0.00910017,0.0941651,0
5890000,Anochetus_grandidieri,Odontomachus_rixosus,100.542,0.146164,0.00747323,0.00555687,0
5890000,Aenictus_aratus,Aenictus_laeviceps,98.9485,0.306657,0.00464003,0.191829,0
5890000,Dorylus_laevigatus,Dorylus_orientalis,103.111,0.261163,-0.00136624,0.122978,0
5890000,Labidus_coecus,Neivamyrmex_pilosus,105.002,0.184599,0.0182129,0.0485414,0
5890000,Myrmecia_gulosa,Myrmecia_urens,100.296,0.193255,0.00186492,0.0127637,0
5890000,Tetraponera_pilosa,Myrcidris_epicharis,57.7358,0.488678,0.00641959,0.575203,0
5890000,Lasius_lasioides,Lasius_cinereus,117.012,0.485811,0.00697627,0.286257,0
5890000,Nylanderia_vaga,Nylanderia_parvula,94.6018,0.143244,0.0130559,0.0531516,0
5890000,Formica_lasioides,Formica_candida,122.552,0.402104,-0.00889121,0.0548021,0
5890000,Petalomyrmex_phylax,Aphomomyrmex_afer,80.5555,0.0409085,0.00673471,0.0105421,0
5890000,Gigantiops_destructor,NA,106.481,0.0485154,0.0116273,0.120939,0
5890000,Polyrhachis_equina,Camponotus_setosus,82.7999,0.124404,0.00715016,0.00671873,0
5890000,Myrmica_schoedli,Myrmica_luteola,91.8772,0.225043,0.014328,0.154524,0
5890000,Pogonomyrmex_naegelii,NA,125.108,0.0286074,-0.0175594,0.102196,0
5890000,Pogonomyrmex_pronotalis,Pogonomyrmex_magnacanthus,113.725,0.25227,0.0229339,0.0286515,0
5890000,Aphaenogaster_senilis,Messor_capitatus,98.2888,0.140812,0.0181407,0.0413088,0
5890000,Temnothorax_rugatulus,Temnothorax_recedens,109.178,0.166869,-0.000388114,0.0281874,0
5890000,Tetramorium_caldarium,Tetramorium_simillimum,100.423,0.484287,0.00139801,0.336892,0
5890000,Cardiocondyla_obscurior,Cardiocondyla_paradoxa,86.2709,0.0403431,-0.0115489,0.11219,0
5890000,Cardiocondyla_obscurior,Cardiocondyla_paradoxa,104.758,0.445559,0.00601008,0.245935,0
5890000,Solenopsis_papuana,Solenopsis_fugax,69.9323,0.262439,0.000921451,0.180993,0
5890000,Monomorium_termitobium,Monomorium_exiguum,105.472,0.223072,-0.00334919,0.0964138,0
5890000,Aphaenogaster_araneoides,NA,98.4354,0.0225721,-0.0109106,0.0973529,0
5890000,Crematogaster_paradoxa,Crematogaster_rothneyi,83.8931,0.145187,0.00921882,0.0273477,0
5890000,Monomorium_rubriceps,Monomorium_smithii,88.421,0.334897,-0.00938716,0.192095,0
5890000,Cyphomyrmex_cornutus,Mycetophylax_morschi,84.3831,0.0990724,0.0111888,0.0210941,0
5890000,Strumigenys_gundlachi,Strumigenys_maxillaris,89.8117,0.177456,0.000161465,0.00123275,0
5890000,Pheidole_moerens,NA,125.106,0.123856,-0.00830842,0.112964,0
5890000,Procryptocerus_scabriusculus,Pheidole_bilimeki,50.711,0.170873,-0.00871498,0.0176655,0
5890000,Poecilomyrma_myrmecodiae,Stegomyrmex_manni,42.3548,0.141079,-0.0226634,0.00375539,0
5900000,Yavnella_argamani,Martialis_heureka,0,0.0366622,0.0110538,0.00251509,0
5900000,Yavnella_argamani,Anomalomyrma_boltoni,22.2662,0.225203,-0.0115065,0.123586,0
5900000,Martialis_heureka,NA,94.2757,0.0590095,-0.012412,0.0648895,0
5900000,Harpegnathos_saltator,Harpegnathos_venator,90.9295,0.0348474,0.00233009,0.0343968,0
5900000,Leptogenys_diminuta,Leptogenys_attenuata,107.978,0.472607,-0.00274728,0.266133,0
5900000,Anochetus_grandidieri,Odontomachus_rixosus,106.465,0.333246,0.00212954,0.185112,0
5900000,Myrmecia_gulosa,Myrmecia_urens,106.128,0.237818,-0.0018055,0.128589,0
5900000,Cerapachys_jacobsoni,Aenictus_aratus,63.6527,0.139444,0.00898353,0.0300814,0
5900000,Technomyrmex_albipes,Technomyrmex_voeltzkowi,115.329,0.22461,0.00643949,0.106017,0
5900000,Loweriella_boltoni,NA,133.784,0.0448131,0.00121759,0.44199,0
5900000,Tetraponera_pilosa,Myrcidris_epicharis,50.9933,0.382309,0.00777694,0.467908,0
5900000,Lasius_lasioides,Lasius_cinereus,117.559,0.299318,-0.00232288,0.0767286,0
5900000,Nylanderia_vaga,Nylanderia_parvula,92.0288,0.334746,-0.0114995,0.0881826,0
5900000,Proformica_mongolica,Cataglyphis_aenescens,102.16,0.394654,0.00672435,0.270899,0
5900000,Formica_neogagates,Formica_moki,112.669,0.675116,-0.00346687,0.362823,0
5900000,Polyrhachis_equina,Camponotus_setosus,83.0016,0.250001,-0.0011339,0.123345,0
5900000,Myrmica_rubra,Myrmica_punctiventris,114.416,0.348957,6.14224e-05,0.0993431,0
5900000,Pogonomyrmex_magnacanthus,Pogonomyrmex_snellingi,121.537,0.294538,0.0104629,0.0364233,0
5900000,Messor_capitatus,Aphaenogaster_occidentalis,101.24,0.207677,0.0153543,0.110935,0
5900000,Formicoxenus_diversipilosus,Temnothorax_rugatulus,67.1262,0.234357,-0.00364363,0.116141,0
5900000,Tetramorium_caespitum,NA,128.682,0.303058,-0.00871639,0.111991,0
5900000,Tetramorium_lanuginosum,Tetramorium_caldarium,91.5718,0.208942,0.00923423,0.154104,0
5900000,Adlerzia_froggatti,NA,127.877,0.0592136,-0.0108387,0.325357,0
5900000,Cardiocondyla_obscurior,Cardiocondyla_paradoxa,108.419,0.893679,-0.000490065,0.795762,0
5900000,Crematogaster_paradoxa,Crematogaster_rothneyi,84.1252,0.315675,-0.0125164,0.0238589,0
5900000,Solenopsis_molesta,Solenopsis_saudiensis,104.608,0.707382,-0.0081994,0.501755,0
5900000,Aphaenogaster_swammerdami,Aphaenogaster_pythia,103.701,0.143056,-0.0056608,0.077145,0
5900000,Monomorium_termitobium,Monomorium_exiguum,105.151,0.180342,0.000786314,0.0219006,0
5900000,Cyphomyrmex_cornutus,Mycetophylax_morschi,89.7187,0.158886,0.00785922,0.06499,0
5900000,Strumigenys_gundlachi,Strumigenys_maxillaris,87.1507,0.170616,0.00891513,0.0607443,0
5900000,Procryptocerus_scabriusculus,Pheidole_bilimeki,50.9353,0.240895,-0.0156455,0.021167,0
5900000,Poecilomyrma_myrmecodiae,Stegomyrmex_manni,42.1896,0.0896446,-0.0109136,0.00192959,0
5910000,Yavnella_argamani,Martialis_heureka,0,0.0351538,0.0103254,3.14593e-05,0
